pc	sdev
1364	2.99689780037588
1365	2.99645346947289
1366	2.99595476932802
1367	2.99484538701375
1368	2.99460978744075
1369	2.99395391330087
1370	2.99331504060594
1371	2.99304044694273
1372	2.9923848124029
1373	2.99194157962552
1374	2.99116149400486
1375	2.99051359876035
1376	2.98991742784932
1377	2.98967871686875
1378	2.98920657590182
1379	2.98890158108732
1380	2.9882647974291
1381	2.9870357102709
1382	2.98674202190966
1383	2.98616837099275
1384	2.98580704392255
1385	2.98542380385965
1386	2.98495427316714
1387	2.98418257708304
1388	2.98378835209207
1389	2.98318831303035
1390	2.98269296890814
1391	2.9823471602968
1392	2.98187617702823
1393	2.98142272466063
1394	2.98123305362342
1395	2.9807627851953
1396	2.97989649529458
1397	2.9793590574643
1398	2.97877557888615
1399	2.97843032609906
1400	2.97801676141375
1401	2.97716284894075
1402	2.97682910801533
1403	2.97617909517202
1404	2.97498311948483
1405	2.97435202317244
1406	2.97393611345688
1407	2.97320631670518
1408	2.97287049401548
1409	2.97262373005546
1410	2.97165832299008
1411	2.97144184121221
1412	2.97141276225492
1413	2.97102657957862
1414	2.97000977824921
1415	2.96977664251522
1416	2.96950455468152
1417	2.96870812261715
1418	2.96809842521454
1419	2.96772244004124
1420	2.96734705025558
1421	2.96679516348899
1422	2.96611459266929
1423	2.96601209020111
1424	2.96501380146612
1425	2.96480305707172
1426	2.96441353646075
1427	2.96406761552326
1428	2.96332023887679
1429	2.96325098444192
1430	2.96238653762723
1431	2.9618969301454
1432	2.96151894533125
1433	2.96080019740932
1434	2.96046978726527
1435	2.96006208788065
1436	2.95897508614033
1437	2.95848437808229
1438	2.95825776411342
1439	2.95769401106355
1440	2.95708928249837
1441	2.95624093728145
1442	2.95518245223887
1443	2.95498214675628
1444	2.95455126568732
1445	2.95385895010245
1446	2.9531849707055
1447	2.95251511112954
1448	2.95223736844338
1449	2.95179876784502
1450	2.95125214350396
1451	2.9511471599016
1452	2.95048577813336
1453	2.94994016386928
1454	2.94936297693212
1455	2.94870023675467
1456	2.94800699603067
1457	2.94787169979889
1458	2.94742328402332
1459	2.94650729167747
1460	2.94622071014786
1461	2.94598146308158
1462	2.9458705601563
1463	2.9446357916162
1464	2.94422179283533
1465	2.94413575897169
1466	2.94373968213079
1467	2.94272490648431
1468	2.94202798673648
1469	2.94176646342385
1470	2.94069945915039
1471	2.94051068034509
1472	2.94008168055788
1473	2.93969043139859
1474	2.93878138484271
1475	2.93819202197061
1476	2.93739402112523
1477	2.93711578471371
1478	2.93666493932821
1479	2.93582661741742
1480	2.93558712075043
1481	2.93470606809186
1482	2.93421506084298
1483	2.93388804714876
1484	2.9326700449944
1485	2.93264639514515
1486	2.93181906125167
1487	2.93172100664916
1488	2.93116002017676
1489	2.93033599446696
1490	2.92972265883666
1491	2.92949501776195
1492	2.92893239931724
1493	2.92868177245289
1494	2.92785344029866
1495	2.92718452804269
1496	2.92607976873215
1497	2.92582419987102
1498	2.92508491929972
1499	2.92461984117534
1500	2.92449858894424
1501	2.92371451408257
1502	2.92329212867458
1503	2.92261380704248
1504	2.92194643155506
1505	2.92137882598456
1506	2.92102256744501
1507	2.92078611525174
1508	2.92035898549698
1509	2.91960399805846
1510	2.91905508940518
1511	2.91850166892323
1512	2.91798878852875
1513	2.91709070433774
1514	2.91669682048699
1515	2.91630334357461
1516	2.91603870331502
1517	2.91470475040662
1518	2.91461260057945
1519	2.91417328855286
1520	2.9131441478635
1521	2.91266988815302
1522	2.91188115873377
1523	2.91092818230177
1524	2.91067744171859
1525	2.91010462066814
1526	2.90953604022365
1527	2.90921456651893
1528	2.90856568306032
1529	2.90839347976586
1530	2.9077240846577
1531	2.90682192293068
1532	2.90662250955549
1533	2.90608158311353
1534	2.90571033929455
1535	2.90496586405954
1536	2.90457108722344
1537	2.90419911849518
1538	2.90377319452974
1539	2.90334795323659
1540	2.90246404806356
1541	2.901908282343
1542	2.90130306625647
1543	2.90115014064077
1544	2.90072995955078
1545	2.9002151139257
1546	2.89928244604156
1547	2.89898611379773
1548	2.89818428366484
1549	2.89797335651867
1550	2.89737627909991
1551	2.89720058393291
1552	2.89669105034795
1553	2.89637042479728
1554	2.89521122683028
1555	2.89455723192871
1556	2.89402679069672
1557	2.89391548452135
1558	2.8935173037413
1559	2.8928613728476
1560	2.89201695714288
1561	2.89135213257303
1562	2.89112040658053
1563	2.89062702278971
1564	2.89036709680562
1565	2.88992637330197
1566	2.88897539716971
1567	2.88845766332577
1568	2.88757610194545
1569	2.88736763523783
1570	2.88709464075558
1571	2.88584656176753
1572	2.88517800935495
1573	2.88462150767373
1574	2.88410735028226
1575	2.88373406229624
1576	2.88318224774607
1577	2.88233309073155
1578	2.88166312282591
1579	2.8811759652809
1580	2.88093507869971
1581	2.88048610998444
1582	2.88041532010249
1583	2.87968467269566
1584	2.87838121116931
1585	2.87788775995143
1586	2.87763767255376
1587	2.87681814530746
1588	2.876493198585
1589	2.87616969203277
1590	2.87547209138615
1591	2.87473473224587
1592	2.87415328800743
1593	2.87409530641497
1594	2.87349809309077
1595	2.87246217534149
1596	2.87233218878516
1597	2.87156698477518
1598	2.87074751859358
1599	2.87054482307733
1600	2.86943614216975
1601	2.86906883701465
1602	2.86868977169626
1603	2.86856462147031
1604	2.86781976881024
1605	2.86727112060103
1606	2.86648844129549
1607	2.86542676067961
1608	2.86532002841607
1609	2.86428418349115
1610	2.86403937752414
1611	2.86338698107771
1612	2.86291645574867
1613	2.86254551063719
1614	2.86142650829301
1615	2.86108513004802
1616	2.86090534741318
1617	2.86012867128903
1618	2.85904068835903
1619	2.8587772699447
1620	2.85797089923579
1621	2.85772134587837
1622	2.85692299288519
1623	2.85639397199283
1624	2.85585138595935
1625	2.85571945407511
1626	2.85492910821408
1627	2.85463248319149
1628	2.85357079152589
1629	2.85350633791153
1630	2.8522254773306
1631	2.852120652842
1632	2.85191181077902
1633	2.85132511386958
1634	2.85041052941973
1635	2.84994111472338
1636	2.84944219017631
1637	2.84889899335037
1638	2.84795309202833
1639	2.84783462208234
1640	2.8465598118341
1641	2.84609924393905
1642	2.845301158387
1643	2.84509392524827
1644	2.84471168101768
1645	2.84423553284791
1646	2.84324591581072
1647	2.84259386680621
1648	2.84210181761247
1649	2.84145328915031
1650	2.84032280040516
1651	2.83975608138692
1652	2.83938453104745
1653	2.8390317044402
1654	2.83828373931399
1655	2.83749070666728
1656	2.8374040995143
1657	2.83675034676148
1658	2.83617525364217
1659	2.83605405187178
1660	2.83526853269433
1661	2.83487230848993
1662	2.83388897590096
1663	2.83364366760094
1664	2.83289248179364
1665	2.83271100538665
1666	2.83172292579498
1667	2.83138902535813
1668	2.8308738109809
1669	2.8307485611443
1670	2.82995889497909
1671	2.82935189969955
1672	2.82865855157892
1673	2.82817790628496
1674	2.8275688362382
1675	2.82680227704882
1676	2.82649871823462
1677	2.82508731698652
1678	2.82430435052194
1679	2.82413712260524
1680	2.82348907466625
1681	2.82271055533216
1682	2.82217675981586
1683	2.82206936201227
1684	2.8216557720717
1685	2.82127796192785
1686	2.82081201842857
1687	2.81993084725294
1688	2.81936848448792
1689	2.81846330021404
1690	2.81801754968741
1691	2.81740389753875
1692	2.81700638478679
1693	2.81666239849669
1694	2.81586577201301
1695	2.8150661898051
1696	2.81484180630938
1697	2.81369232212926
1698	2.81330645933715
1699	2.81238991914164
1700	2.81217886280445
1701	2.81199672672996
1702	2.81164677863276
1703	2.81096598507795
1704	2.81068449960428
1705	2.80989984085847
1706	2.80909870962139
1707	2.80888668513879
1708	2.80797023212178
1709	2.80744801092515
1710	2.80706386050871
1711	2.80577170068569
1712	2.80560382226003
1713	2.80507798603142
1714	2.80453203359207
1715	2.80372708134111
1716	2.80339239414279
1717	2.80277480502044
1718	2.80120980672848
1719	2.80074300601708
1720	2.80066973301756
1721	2.80012192018628
1722	2.79940168432689
1723	2.79842811012168
1724	2.797979719604
1725	2.79704156901329
1726	2.79621901673718
1727	2.79598238176981
1728	2.79566932863143
1729	2.79415439297876
1730	2.79329282846283
1731	2.79275613415849
1732	2.79218824204986
1733	2.79165919272751
1734	2.79129378774585
1735	2.79010981013486
1736	2.78964893335769
1737	2.7893688913228
1738	2.7883875888512
1739	2.78815125167921
1740	2.78769625328908
1741	2.7872377917028
1742	2.78676408911557
1743	2.78623182078006
1744	2.78519103312766
1745	2.78498340734965
1746	2.78457671005076
1747	2.7837704538439
1748	2.78314631563792
1749	2.78218333092212
1750	2.78179842123676
1751	2.78121451251853
1752	2.78060997919813
1753	2.77927208188936
1754	2.77887340005149
1755	2.77777154916784
1756	2.77754438041639
1757	2.77685884011751
1758	2.77645884247963
1759	2.77596525714872
1760	2.77536488311539
1761	2.77517609509427
1762	2.77404681935358
1763	2.77347265338011
1764	2.77283545015958
1765	2.77228008455352
1766	2.77189322175454
1767	2.77125793237934
1768	2.77078796192753
1769	2.76987146127386
1770	2.76886707119108
1771	2.76871075526997
1772	2.76802301836317
1773	2.76754755496265
1774	2.76713514068733
1775	2.7665219577747
1776	2.76617625374923
1777	2.76607360035813
1778	2.76512289502104
1779	2.76407433906037
1780	2.76375649322462
1781	2.76334153602368
1782	2.76153712505119
1783	2.76138500631323
1784	2.76098545071228
1785	2.7601352044317
1786	2.760038908256
1787	2.75873429703772
1788	2.75844714473667
1789	2.75735023059145
1790	2.7566935478942
1791	2.7560965434788
1792	2.75579537368065
1793	2.7547582462858
1794	2.75435956060332
1795	2.75309408666999
1796	2.75262211040889
1797	2.75184940578657
1798	2.75100276136917
1799	2.75057344491668
1800	2.75011188346675
1801	2.74976421520359
1802	2.74947419017432
1803	2.74860114330331
1804	2.74790850328046
1805	2.74724500874969
1806	2.74710148010562
1807	2.74673612564421
1808	2.74560559864556
1809	2.74499155009935
1810	2.74377922051107
1811	2.74351453123082
1812	2.74336984427725
1813	2.74213753088515
1814	2.7415702811347
1815	2.74103644842435
1816	2.74021588746806
1817	2.73955673867716
1818	2.73931428556254
1819	2.73777409431859
1820	2.73731653464511
1821	2.73662351554993
1822	2.73537112932812
1823	2.73488388814627
1824	2.73442303347086
1825	2.73361112086375
1826	2.73286711291978
1827	2.73264719340948
1828	2.73158911422068
1829	2.73075802998047
1830	2.73030105769362
1831	2.72995759182055
1832	2.7294457660895
1833	2.72814660044462
1834	2.72721104387093
1835	2.72645446885701
1836	2.72621465858376
1837	2.72525515577134
1838	2.72423802710158
1839	2.72413333828848
1840	2.72322417167765
1841	2.72241637197414
1842	2.72108786233373
1843	2.72077941268802
1844	2.72016199632793
1845	2.71929013555053
1846	2.71904124857137
1847	2.71853325272759
1848	2.71784653745248
1849	2.71689265619214
1850	2.71658470887695
1851	2.71597672836456
1852	2.71517258752391
1853	2.71487571784723
1854	2.7147106902841
1855	2.71316400019952
1856	2.71264058032452
1857	2.7118862463629
1858	2.7113045815872
1859	2.71029610897129
1860	2.70983725680423
1861	2.7088905193593
1862	2.70824559534014
1863	2.70764035953915
1864	2.70696742457961
1865	2.70573781184278
1866	2.70527194635333
1867	2.70494900574728
1868	2.70399708829133
1869	2.70327071506027
1870	2.70277467653529
1871	2.70152577740843
1872	2.70134226180965
1873	2.70092703561018
1874	2.70031608352993
1875	2.69835979741524
1876	2.69790998541457
1877	2.69667426376483
1878	2.69647192939787
1879	2.6961568282291
1880	2.69476862618406
1881	2.69413996889503
1882	2.69390278099457
1883	2.6926415919649
1884	2.69207700613866
1885	2.69152014665046
1886	2.69101833265162
1887	2.69021648410697
1888	2.68974964574117
1889	2.68908918138443
1890	2.68819273847726
1891	2.68702814156444
1892	2.68691933851132
1893	2.68603451194519
1894	2.68555004138065
1895	2.68488388259993
1896	2.68320649256459
1897	2.68260842565231
1898	2.68243538910392
1899	2.6809886224679
1900	2.6804944591312
1901	2.68010215642646
1902	2.6786196058324
1903	2.67833130106434
1904	2.67781562805508
1905	2.67627259238153
1906	2.6755723611664
1907	2.67492262972791
1908	2.67409031778597
1909	2.67298540644749
1910	2.67280058297003
1911	2.67142829127216
1912	2.67035356870704
1913	2.67024063450075
1914	2.66955484353425
1915	2.6693410819771
1916	2.66766965201017
1917	2.66662573534645
1918	2.6660208920487
1919	2.66423928058964
1920	2.66393175473702
1921	2.66309669488617
1922	2.66248824975882
1923	2.6617005283625
1924	2.65956192966763
1925	2.6590771411883
1926	2.65826731869578
1927	2.65752344293276
1928	2.65691396502613
1929	2.6552639458323
1930	2.65395250988214
1931	2.65317489441561
1932	2.65240432054615
1933	2.65102724331163
1934	2.65045088376044
1935	2.64944005786984
1936	2.64866668367952
1937	2.64838598123551
1938	2.64729501034837
1939	2.64552537202534
1940	2.64523755036401
1941	2.64447681424036
1942	2.64391520912075
1943	2.64320944022043
1944	2.64173137895895
1945	2.64071595627398
1946	2.63958172152511
1947	2.63883260870264
1948	2.63787383511009
1949	2.63738339915393
1950	2.63567200470746
1951	2.63455669152363
1952	2.63368358803637
1953	2.63289906299081
1954	2.63261627920987
1955	2.63042558719494
1956	2.62945007880513
1957	2.62869472972228
1958	2.62742243963787
1959	2.62711816155654
1960	2.62563947046911
1961	2.62532019991164
1962	2.62438505361328
1963	2.62328325614795
1964	2.62197194483988
1965	2.62089523150149
1966	2.62060514249329
1967	2.61795742569532
1968	2.61683203386695
1969	2.61552441991114
1970	2.61396811961245
1971	2.61252406439959
1972	2.61116341169244
1973	2.60991255682929
1974	2.60780798566218
1975	2.60708905119484
1976	2.60504386208976
1977	2.60411326092155
1978	2.60276507133454
1979	2.60112235143802
1980	2.59959093984867
1981	2.59836679464581
1982	2.59713138997513
1983	2.59632754582027
1984	2.59385182362089
1985	2.59171348823486
1986	2.59070904690254
1987	2.58975248625243
1988	2.58912632165907
1989	2.58637178737289
1990	2.58361866952883
1991	2.5831861897909
1992	2.58036949901334
1993	2.57724565764795
1994	2.57369546521877
1995	2.56799778785471
1996	2.56775021051014
1997	2.56290657356062
1998	2.56150800295199
1999	2.55462539222766
2000	1.89161878873069e-12
